SLPS_012.30;Parasite Eve (Japan) (Disc 1);
SLPS_012.31;Parasite Eve (Japan) (Disc 2);
SLES_009.99;Nagano Winter Olympics '98 (Europe);
SLES_003.40;MechWarrior 2 - 31st Century Combat - Arcade Combat Edition (Europe);
SCED_018.32;Ridge Racer Hi-Spec Demo (Europe);
SLUS_003.30;Mortal Kombat Trilogy (USA);
"SLPS_001.33
SLPS_910.72";D no Shokutaku - Complete Graphics (Japan) (Disc 1);
"SLPS_001.34
SLPS_910.73";D no Shokutaku - Complete Graphics (Japan) (Disc 2);
"SLPS_001.35
SLPS_910.74";D no Shokutaku - Complete Graphics (Japan) (Disc 3);
SLUS_000.42;Gex (USA);
SLUS_003.73;Apocalypse (USA);
SLED_014.13;Ninja - Shadow of Darkness (UK) (Demo);
"SLES_021.91
SLES_021.91#";NASCAR 2000 (Europe);
"SLES_020.61
SLES_020.61#";PGA European Tour Golf (Europe) (En,De);
"SLES_020.20
SLES_020.20#";Pong (Europe) (En,Fr,De,Es,It,Nl);
SLES_017.60;Populous - The Beginning (Europe) (En,Fr,De,Es,It,Nl,Sv);
SLES_007.38;Premier Manager 98 (Europe);
SCES_003.94;Rapid Racer (Europe) (En,Fr,De,Es,It);
SLES_031.57;Spec Ops - Ranger Elite (Europe) (En,Fr,De,Es,It);
SLES_025.09;Mortal Kombat Trilogy (Europe) (Midway Classics);
SLES_020.94;Ronin Blade (Europe) (En,Fr,De);
SLES_004.61#2;Heart of Darkness (Europe) (Disc 1) (EDC);
"SLES_104.61
SLES_104.61#
SLES_104.61#2";Heart of Darkness (Europe) (Disc 2);
"SLES_001.19
SLES_001.19#2";Worms (Europe);
SLES_002.50;V-Rally - 97 Championship Edition (Europe) (En,Fr,De) (Rev 1);
SLES_004.77;Colin McRae Rally (Europe) (En,Fr,De,Es);
SCES_002.22;Raging Skies (Europe) (En,Fr,De);
SLES_018.81;Capcom Generations (Europe) (Disc 1) (Wings of Destiny);
SLES_118.81;Capcom Generations (Europe) (Disc 2) (Chronicles of Arthur);
SLES_218.81;Capcom Generations (Europe) (Disc 3) (The First Generation);
SLES_318.81;Capcom Generations (Europe) (Disc 4) (Blazing Guns);
SLUS_008.06;Gex 3 - Deep Cover Gecko (USA);
SLES_033.39;Panzer Front (Europe) (En,Fr,De);
"SCPS_453.57
SLPS_018.01";Ridge Racer - High Spec Ver. & Namco Catalogue '98 (Japan, Asia);
SLES_031.50;Alex Ferguson's Player Manager 2001 (Europe);
SLES_034.88;David Beckham Soccer (Europe);
SLES_032.31;Army Men - Land, Sea, Air (Europe) (En,Fr,De,Es,It);
"SCES_021.05
SCES_021.05/P";CTR - Crash Team Racing (Europe) (En,Fr,De,Es,It,Nl);
"SCES_039.07
SCES_039.07_P/GER";WRC - FIA World Rally Championship Arcade (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi);
"SLES_022.24
SLES_022.24#";Music 2000 (Europe) (En,Fr,De,Es,It);
SLES_027.32;Resident Evil - Survivor (Europe);
SLES_029.19;Sanvein (Europe);
SLES_010.51;Sentinel Returns (Europe) (En,Fr,De,Es,It);
SLES_022.18;Sheep (Europe) (En,Fr,De,Es,It);
SLES_004.72;Riot (Europe);
SCES_021.51;Cold Blood (Germany) (Disc 1);
SLES_026.90#;South Park Rally (Europe) (En,Fr,De,Es);
SCES_003.44;Crash Bandicoot (Europe, Australia);
SLES_100.74;Wing Commander III - Heart of the Tiger (Europe) (Disc 2);
SLES_300.74;Wing Commander III - Heart of the Tiger (Europe) (Disc 4);
"SLES_005.84
SLES_005.84_P";Star Wars - Rebel Assault II - The Hidden Empire (Germany) (Disc 1);
"SLES_105.84
SLES_105.84_P";Star Wars - Rebel Assault II - The Hidden Empire (Germany) (Disc 2);
SLES_021.94;Sled Storm (Europe) (En,Fr,De,Es);
SLES_024.95;Cricket 2000 (Europe);
SCUS_944.67;Spyro - Year of the Dragon (USA);
SLUS_011.46;NFL Blitz 2001 (USA);
"SLUS_014.11
SLUS_014.11_SEA";Yu-Gi-Oh! Forbidden Memories (USA);
SLUS_011.96;Power Spike - Pro Beach Volleyball (USA);
SLES_018.71;Evo's Space Adventures (Europe) (En,Fr,De,Es,It);
SLES_022.20;Extreme 500 (Europe) (En,De);
SLES_007.85;Poy Poy (Europe);
SLUS_009.32;NCAA Football 2000 (USA);
SCUS_946.38;MLB 2002 (USA);
SLES_023.45;Flintstones, The - Bedrock Bowling (Europe);
SLES_004.76;Blast Chamber (Europe) (En,Fr,De,Es,It);
SLES_008.59;Formula 1 97 (Europe) (En,Fr,De,Es,It);
"SLUS_009.75
SLUS_009.75CE
SLUS_009.75GH";007 - Tomorrow Never Dies (USA);
"SLES_012.41
SLES_012.41#
SLES_012.41#2";Gekido - Urban Fighters (Europe) (En,Fr,De,Es,It);
SLES_026.94;London Racer (Europe);
SLUS_007.51;Eggs of Steel - Charlie's Eggcellent Adventure (USA);
SLUS_004.56;Battle Stations (USA);
SLUS_009.61;Madden NFL 2000 (USA);
SCUS_941.71;NBA ShootOut 98 (USA);
"SLUS_015.50
SLUS_015.50GH";Dragon Ball Z - Ultimate Battle 22 (USA);
SLES_014.21#;Formula 1 98 (Europe) (En,Fr,De,Es,It,Fi) (Rev 1);
SLES_036.90;Creatures (Europe) (En,Fr,De,Es,It);
SLES_012.44;Assault (Europe) (En,Fr,De,Es,It);
SLUS_004.30;Treasures of the Deep (USA);
SCED_034.53;Euro Demo 76 (Europe);
SCED_040.85;Euro Demo (Future) 106 (Europe);
SLES_036.30;X-Men - Mutant Academy 2 (Europe);
SLES_007.20;Tomb Raider II - Starring Lara Croft (Germany);
"SLES_016.83
SLES_016.83#";Tomb Raider III - Adventures of Lara Croft (Germany) (Rev 1);
SLES_036.62;Harry Potter and the Philosopher's Stone (Europe) (En,Fr,De);
SCUS_942.51;Cool Boarders 3 (USA);
SCUS_945.68;Grind Session (USA);
SLUS_012.41;Madden NFL 2001 (USA);
SLES_009.54;Crime Killer (Europe) (En,Fr,De,Es,It);
SCUS_945.60;Twisted Metal 4 (USA) (Rev 1);
"SLES_032.86
SLES_032.86#";Saban's Power Rangers - Lightspeed Rescue (Europe, Australia) (En,Fr,De);
SLES_033.41;Wer wird Millionaer (Germany);
SCUS_945.67;Who Wants to Be a Millionaire - 2nd Edition (USA);
SLES_015.86;FIFA 99 (Germany) (En,Fr,De,Es,Nl,Sv);
SLES_010.81;Kensei - Sacred Fist (Europe);
SLUS_007.29;Madden NFL 99 (USA);
"SLUS_013.52
SLUS_013.52GH";Nickelodeon SpongeBob SquarePants - SuperSponge (USA);
"SCES_020.80ANZ_P
SLES_020.80";Final Fantasy VIII (Europe, Australia) (Disc 1);
SCES_022.85;Syphon Filter 2 (Europe, Australia) (Disc 1);
SCES_122.85;Syphon Filter 2 (Europe) (Disc 2);
SLES_021.66;Fear Effect (Europe) (En,Es,It) (Disc 1);
SLES_121.66;Fear Effect (Europe) (En,Es,It) (Disc 2);
SLES_221.66;Fear Effect (Europe) (En,Es,It) (Disc 3);
SLES_321.66;Fear Effect (Europe) (En,Es,It) (Disc 4);
"SCES_220.80ANZ_P
SLES_220.80";Final Fantasy VIII (Europe, Australia) (Disc 3);
"SCES_320.80ANZ_P
SLES_320.80";Final Fantasy VIII (Europe, Australia) (Disc 4);
"SCES_120.80ANZ_P
SLES_120.80";Final Fantasy VIII (Europe, Australia) (Disc 2);
SLES_029.13;Alien Resurrection (Europe) (En,Fr,De,Es,It);
SCES_016.15;Cool Boarders 3 (Europe);
"SLES_017.15
SLES_017.15#
SLES_017.15_T";Eagle One - Harrier Attack (Europe) (En,Fr,De,Es,It);
SLES_009.10;Road Rash 3D (Europe);
"SLES_001.01
SLES_001.01#";Alien Trilogy (Europe) (En,Fr,Es,It);
SCED_014.41#;Winter Releases '98 (Europe, Australia) (Rev 1);
SLES_017.10;Legend of Kartia (Europe) (En,Fr,De);
SLES_013.49;Mortal Kombat 4 (Europe);
"SLES_024.70
SLES_024.70_P
SLES_024.70_T";Medal of Honor (Europe);
"SLES_000.24
SLES_000.24#";Tomb Raider (Europe);
SCES_017.06;Ridge Racer Type 4 (Europe) (En,Fr,De,Es,It);
SLES_021.70;Wu-Tang - Taste the Pain (Europe);
SCES_005.82;Nightmare Creatures (Europe);
SLES_028.01;Alone in the Dark - The New Nightmare (Europe) (Disc 1);
SLES_128.01;Alone in the Dark - The New Nightmare (Europe) (Disc 2);
"SLES_004.45
SLES_004.45#";Die Hard Trilogy (Europe) (En,Fr,De,Es,It,Sv);
SCES_005.67;Twisted Metal - World Tour (Europe);
SLES_014.17;Rogue Trip - Vacation 2012 (Europe);
SCES_021.05/P;CTR - Crash Team Racing (Europe) (En,Fr,De,Es,It,Nl) (EDC);
SLES_024.93;Toshinden 4 (Europe);
"SLES_016.74#
SLES_016.74#2";Tiger Woods 99 PGA Tour Golf (Europe) (En,Fr,De,Es,Sv);
SLES_015.34;Quake II (Europe);
"SLES_007.18
SLES_007.18#";Tomb Raider II - Starring Lara Croft (Europe);
"SLES_028.86
SLES_028.86/P";Spider-Man (Europe);
"SLES_018.16
SLES_018.16#
SLES_018.16_P";Driver (Europe);
SCES_000.02;Battle Arena Toshinden (Europe);
"SLES_026.88
SLES_026.88/GER";Theme Park World (Europe) (En,Fr,De,Es,It,Nl,Sv);
SLES_039.96;Shrek Treasure Hunt (Europe) (En,Fr,De,Es);
SLES_012.65;World Cup 98 (Europe) (En,Fr,De,Es,Nl,Sv,Da);
SLES_002.50;V-Rally - 97 Championship Edition (Europe) (En,Fr,De);
"SLES_019.60
SLES_019.60#";Carmageddon (Europe) (En,Fr,Es,It);
SLES_030.84;Inspector Gadget - Gadget's Crazy Maze (Europe) (En,Fr,De,Es,It,Nl);
"SCES_000.01
SCES_000.01#";Ridge Racer (Europe);
"SCES_002.42
SCES_002.42*";Ridge Racer Revolution (Europe);
SLES_002.98;Formula 1 (Europe) (En,Fr,De,Es,It);
SLES_016.49;Tomb Raider III - Adventures of Lara Croft (Europe);
SLES_016.63;WCW-nWo Thunder (Europe);
SCES_000.07;Air Combat (Europe);
SCES_016.30;Running Wild (Europe);
SCES_001.63;Mickey's Wild Adventure (Europe);
"SLES_002.99
SLES_002.99_T";Destruction Derby 2 (Europe);
SLES_032.13;Blade (Europe);
SLES_007.03;Duke Nukem (Europe);
SLES_012.86;S.C.A.R.S. (Europe) (En,Fr,De,Es,It);
"SLES_038.88
SLES_038.88#";Tom Clancy's Rainbow Six - Lone Wolf (Europe) (En,Fr,De,Es,It);
"SCES_028.45
SCES_028.45_T";Wipeout 3 - Special Edition (Europe) (En,Fr,De,Es,It);
"SLES_015.15
SLES_015.15/E";Duke Nukem - Time to Kill (Europe);
SCES_005.66;Jet Rider (Europe);
SCES_010.45;Jet Rider 2 (Europe);
"SLES_032.51
SLES_032.51_P_GER";WWF SmackDown! 2 - Know Your Role (Europe);
"SLES_013.24
SLES_013.24_T
SLES_013.24/P";007 - Tomorrow Never Dies (Europe);
"SLES_031.34
SLES_031.34_T";007 - The World Is Not Enough (Europe);
"SCES_019.79
SCES_019.79#";Formula One 99 (Europe) (En,Fr,De,It);
SLES_029.03;Ultimate Fighting Championship (Europe);
SLES_021.42;F.A. Premier League Stars, The (Europe);
SLES_014.47;NASCAR 99 (Europe);
"SLES_008.04
SLES_008.04/CP";WWF War Zone (Europe);
SCED_023.06;Winter Releases (Europe, Australia) (En,Fr,De,Es,It);
SCES_033.83;Point Blank 3 (Europe, Australia) (En,Fr,De,Es,It);
"SLES_029.08
SLES_029.08/ANZ";Tony Hawk's Pro Skater 2 (Europe, Australia);
SLES_005.45;V2000 (Europe) (En,Fr,De,Es,It);
SCES_005.10;King's Field (Europe) (En,Fr,De);
SCES_003.92;NHL Face Off '97 (Europe);
SLES_011.59;Warhammer - Dark Omen (Europe) (En,Fr,De);
SCES_000.10;Wipeout (Europe) (Rev 1);
SLES_011.65;Test Drive 5 (Europe) (En,Fr,De,Es,It,Nl,Sv);
SLES_016.60;Rollcage (Europe, Australia) (En,Fr,De,Es,It);
"SLES_020.55
SLES_020.55/P";Tony Hawk's Skateboarding (Europe);
SCES_012.59;Dead or Alive (Europe);
SCES_000.08;Destruction Derby (Europe);
SLES_012.12;Vigilante 8 (Europe);
SCED_003.71;Euro Demo 19 (Europe);
SCED_021.33;Ape Escape (Europe) (Demo);
SLES_027.59;Dracula - Resurrection (Germany) (Disc 1);
SLES_127.59;Dracula - Resurrection (Germany) (Disc 2);
"SLES_011.84
SLES_011.84#
SLES_011.84_T";Moto Racer 2 (Europe) (En,Fr,De,Es,It,Sv);
SLES_002.96;Street Racer (Europe);
SLES_004.69;Moto Racer (Europe) (En,Fr,De,Es,It,Sv);
"SCES_000.05
SCES_000.05#";Tekken (Europe);
SCED_024.21;Best Sports Games Ever Demo (Europe, Australia);
SLES_015.84;FIFA 99 (Europe) (En,Fr,De,Es,Nl,Sv);
"SCES_005.77
SCES_005.77/T";Soul Blade (Europe);
SLES_025.98;Street Fighter EX2 Plus (Europe);
SLES_025.27;Formula Nippon (Europe) (Fr,De);
SLES_000.99;International Moto X (Europe) (En,Fr,De,Es,It,Nl);
"SLES_020.86
SLES_020.86#";N-Gen Racing (Europe) (En,Fr,De,Es,It);
SLES_035.51;Weakest Link, The (Europe);
SLES_029.88;Who Wants to Be a Millionaire (Europe);
SLES_007.93;Discworld II - Missing Presumed...! (Europe) (En,Es,It);
SCES_002.57;Rosco McQueen (Europe) (En,Fr,De,Es,It);
"SLES_009.49
SLES_009.49#";Command & Conquer - Red Alert (Europe) (Disc 1) (Allies);
"SLES_109.49
SLES_109.49#";Command & Conquer - Red Alert (Europe) (Disc 2) (Soviet);
SCES_000.12;Terry Pratchett's Discworld (Europe) (En,Fr,De,Es,It);
SLES_003.33;International Track & Field (Europe);
SLES_024.48;International Track & Field 2 (Europe);
SCED_011.50;Euro Demo 40 (Europe, Australia);
SCED_008.17;Euro Demo 21 (Europe);
SLES_011.11;Star Wars - Masters of Teras Kasi (Europe);
SLES_036.02;Hidden & Dangerous (Europe) (En,Fr,De,Es,It);
SLES_037.23;One Piece Mansion (Europe);
"SLES_015.42
SLES_015.42#2";TOCA 2 Touring Cars (Europe) (En,Fr,De) (Rev 1);
"SLUS_013.60
SLUS_013.60GH";Final Fantasy Chronicles - Final Fantasy IV (USA) (Rev 1);
"SLUS_013.63
SLUS_013.63GH";Final Fantasy Chronicles - Chrono Trigger (USA) (Rev 1);
"SLES_000.52
SLES_000.52#2";True Pinball (Europe);
SLES_002.18;Myst (Europe) (En,Fr,De,Es,It);
SCES_003.46;Broken Sword - The Shadow of the Templars (Europe);
"SLES_001.58
SLES_001.58#";Road Rash (Europe);
SLES_000.55;Descent (Europe);
SLES_003.34;Bedlam (Europe) (En,Fr,De,Es,It,Nl);
SCES_008.83;Spice World (Europe);
SCED_002.73;Autumn-Christmas Releases '96 (Europe);
SCED_032.38;PS One Kids Autumn 2000 (Europe) (En,Fr,De,Es,It);
SCED_004.57;Demo One (Version 4) (Germany);
SLES_015.54;Ninja - Shadow of Darkness (Europe);
SLES_001.02;Batman & Robin (Europe) (En,Fr,De,Es);
SLES_003.27;Wipeout 2097 (Europe);
SLES_008.60;Colony Wars (Europe) (Disc 1);
SLES_001.98;X-Men - Children of the Atom (Europe);
SLES_035.89;Who Wants to Be a Millionaire - 2nd Edition (Europe);
SLES_002.23;Road & Track Presents - The Need for Speed (Europe) (En,De);
SLES_108.60;Colony Wars (Europe) (Disc 2);
SCES_002.20;NHL Face Off (Europe);
SLES_003.39;Fade to Black (Europe) (En,Fr,De,Es,It) (En,Fr);
SCES_000.11;Novastorm (Europe) (Disc 1);
SCES_100.11;Novastorm (Europe) (Disc 2);
SLES_039.47;Yu-Gi-Oh! Forbidden Memories (Europe);
SLES_000.74;Wing Commander III - Heart of the Tiger (Europe) (Disc 1);
SLES_000.49;Rayman (Europe) (En,Fr,De);
SCES_009.67;Crash Bandicoot 2 - Cortex Strikes Back (Europe) (En,Fr,De,Es,It);
SLES_000.16;Micro Machines V3 (Europe) (En,Fr,De,Es,It);
"SLES_019.07
SLES_019.07#
SLES_019.07#2";V-Rally - Championship Edition 2 (Europe) (En,Fr,De);
SCES_006.57;Time Crisis (Europe) (En,Fr,De);
"SLES_007.55
SLES_007.55#";Judge Dredd (Europe);
SCES_000.34;Starblade Alpha (Europe);
SLES_032.21;Dino Crisis 2 (Europe);
SLES_003.22;Tunnel B1 (Europe) (En,Fr,De,Es,It);
SLES_009.19;Nuclear Strike (Europe);
SCES_009.00;Final Fantasy VII (Spain) (Disc 1);
SCES_109.00;Final Fantasy VII (Spain) (Disc 2);
SCES_209.00;Final Fantasy VII (Spain) (Disc 3);
SLES_000.82;G-Police (Europe) (Disc 1);
SLES_100.82;G-Police (Europe) (Disc 2);
SLES_026.00;Alundra 2 - A New Legend Begins (Europe);
"SLES_003.76
SLES_003.76#";TOCA Touring Car Championship (Europe) (En,Fr,De,Es,It) (Rev 1);
SLES_003.76;TOCA Touring Car Championship (Europe) (En,Fr,De,Es,It);
SLES_012.58;Alundra (Spain);
SLES_015.05;Oddworld - Abe's Exoddus (Spain) (Disc 1);
SLES_115.05;Oddworld - Abe's Exoddus (Spain) (Disc 2);
"SLES_029.93#
SLES_029.93_P";Driver 2 - Back on the Streets (Europe) (Disc 1) (Rev 1);
SLES_008.41;Oddworld - Abe's Oddysee (Spain);
SLES_029.01;Koudelka (Spain) (Disc 1);
SLES_129.01;Koudelka (Spain) (Disc 2);
SLES_229.01;Koudelka (Spain) (Disc 3);
SLES_329.01;Koudelka (Spain) (Disc 4);
SLES_015.35;Diver's Dream (Europe) (En,Fr,De);
SCES_011.74;Wild Arms (Spain);
SLES_020.84;Final Fantasy VIII (Spain) (Disc 1);
SLES_120.84;Final Fantasy VIII (Spain) (Disc 2);
SLES_220.84;Final Fantasy VIII (Spain) (Disc 3);
SLES_320.84;Final Fantasy VIII (Spain) (Disc 4);
SLES_029.69;Final Fantasy IX (Spain) (Disc 1);
SLES_129.69;Final Fantasy IX (Spain) (Disc 2);
SLES_229.69;Final Fantasy IX (Spain) (Disc 3);
SLES_329.69;Final Fantasy IX (Spain) (Disc 4);
SLES_035.32;Castlevania Chronicles (Europe);
SLES_021.11;Ehrgeiz - God Bless the Ring (Europe);
SCES_009.85;Fluid (Europe);
"SLES_023.97
SLES_023.97#";Grandia (Europe) (Disc 1);
"SLES_123.97
SLES_123.97#";Grandia (Europe) (Disc 2);
SLES_025.61;Parasite Eve II (Spain) (Disc 1);
SLES_125.61;Parasite Eve II (Spain) (Disc 2);
SLES_024.45;Suikoden II (Spain);
"SLPS_004.05
SLPS_014.43";Twilight Syndrome - Kyuumei-hen (Japan);
SLES_037.78;Mega Man X6 (Europe);
SCES_000.09;3D Lemmings (Europe);
SCES_020.31;Ape Escape - La Invasion de los Monos (Spain);
SLES_005.24;Castlevania - Symphony of the Night (Europe);
SLES_006.38;Ciudad de los Ninos Perdidos, La (Spain);
SCES_017.72;Destrega (Spain);
"SLES_009.79
SLES_009.79#
SLES_019.65
SLES_019.66";Monkey Hero (Europe) (En,Fr,De,It);
SLES_024.96;Vandal Hearts II (Spain);
SLES_000.77;X-COM - Terror from the Deep (Europe) (En,Fr,De,Es,It);
"SLES_005.93
SLES_005.93#";Croc - Legend of the Gobbos (Europe);
SCES_019.22;Rollcage Stage II (Europe) (En,Fr,De,Es,It);
SCED_008.20;Euro Demo 24 (Europe);
SCED_008.21;Euro Demo 25 (Europe);
SLES_006.98;Little Big Adventure (Europe) (En,Fr,De,Es,It);
SLUS_001.90;Oddworld - Abe's Oddysee (USA) (Rev 2);
"SLES_000.32
SLES_000.32#2";Grand Theft Auto (Europe) (En,Fr,De,It);
SCED_003.69;Euro Demo 17 (Europe);
SCED_003.70;Euro Demo 18 (Europe);
SCED_003.72;Euro Demo 20 (Europe);
SCED_008.19;Euro Demo 23 (Europe, Australia);
SCED_008.22;Euro Demo 26 (Europe);
SCED_011.47;Euro Demo 37 (Europe, Australia);
SCED_011.48;Euro Demo 38 (Europe, Australia);
SCED_011.49;Euro Demo 39 (Europe, Australia);
"SCUS_944.25
SCUS_944.25CE";Spyro 2 - Ripto's Rage! (USA);
"SLPS_003.00
SLPS_910.55";Tekken 2 (Japan) (Rev 1);
SLUS_015.28;Super Bubble Pop (USA);
SCES_039.37;Disney's Treasure Planet (Europe);
"SCES_030.70
SCES_030.70/RUS";This Is Football 2 (Europe);
SCED_003.64;Euro Demo 12 (Europe);
SCED_003.66;Euro Demo 14 (Europe);
SCED_003.68;Euro Demo 16 (Europe);
SCES_022.85;Syphon Filter 2 (Europe) (Disc 1) (Rev 1);
SCES_122.85;Syphon Filter 2 (Europe) (Disc 2) (Rev 1);
SLES_021.36;Metal Gear Solid - Special Missions (Europe) (En,Fr,De,Es,It);
SLES_011.54;Need for Speed III - Hot Pursuit (Europe) (En,Fr,De,Es,It,Sv);
SCED_005.02;Essential PlayStation 1 (Europe);
SCED_009.38;Essential PlayStation 4 (Europe);
SCED_010.04;Essential PlayStation 5 (Europe);
SCED_007.51;Essential PlayStation 6 (Europe);
SCED_011.10;Essential PlayStation 7 (Europe);
SLES_020.18;Demolition Racer (Europe) (En,Fr,De,Es,It);
SLES_019.06;Mission - Impossible (Europe) (En,Fr,De,Es,It);
"SLES_013.01
SLES_013.01#";Legacy of Kain - Soul Reaver (Europe);
SLES_005.99;MDK (Europe) (En,Fr,De,Es,It);
"SLES_011.36
SLES_011.36#
SLES_011.36_T";Tom Clancy's Rainbow Six (Europe) (En,Fr,It);
"SLES_129.93#
SLES_129.93_P";Driver 2 - Back on the Streets (Europe) (Disc 2) (Rev 1);
"SCES_036.97
SCES_036.97ANZ_P
SCES_036.97_P";Syphon Filter 3 (Europe, Australia);
SCES_021.04;Spyro 2 - Gateway to Glimmer (Europe) (En,Fr,De,Es,It);
SCED_026.35;Euro Demo 61 (Europe) (EDC);
SCES_014.38;Spyro the Dragon (Europe, Australia) (En,Fr,De,Es,It);
SLED_016.34;Station 2 (Europe);
SCED_040.16;Euro Demo 92 (Europe);
"SLES_038.04
SLES_038.04_GER";Worms World Party (Europe) (En,Fr,De,Es,It,Nl,Sv,Da);
SCED_034.58;Euro Demo 81 (Europe);
SCED_037.91;Euro Demo 88 (Europe);
SCED_034.57;Euro Demo 80 (Europe);
SCED_034.08;Official UK PlayStation Best Games Ever! (UK);
SLES_109.72;Resident Evil 2 (Europe) (Disc 2);
SCES_030.37;Moto Racer World Tour (Europe) (En,Fr,De,Es,It,Sv);
"SLES_026.96
SLES_026.96_P
SLES_026.96_T";Tom Clancy's Rainbow Six - Rogue Spear (Europe) (En,Fr,De);
SLES_004.89;Wreckin Crew - Drive Dangerously (Europe) (En,Fr,De,Es,It);
"SLES_031.24
SLES_031.24_T
SLES_031.24/P";Medal of Honor - Underground (Europe);
SCED_033.75;OPSM Best Games Ever 2000 (Europe);
SCED_021.22;OPSM Platinum Special Demo All (Europe);
SLES_033.21;ISS Pro Evolution 2 (Europe) (En,Fr,De);
SCES_038.86;Formula One Arcade (Europe) (En,Fr,De,Es,It);
SLED_017.31;Station 4 (Europe);
SLED_019.69;Station 7 (Europe, Australia);
SLED_020.33;Station 8 (Europe);
SLUS_004.40;Reel Fishing (USA);
"SCUS_944.67
SCUS_944.67CE";Spyro - Year of the Dragon (USA) (Rev 1);
SLUS_007.45;Darkstalkers 3 (USA);
SLES_038.30;2002 FIFA World Cup (Europe) (En,Sv);
SLES_015.87;FIFA 99 (Italy);
SLUS_013.24;Breath of Fire IV (USA);
SCES_030.20;Walt Disney's The Jungle Book - Groove Party (Europe);
SLES_005.58;Descent II (Europe);
SLED_008.81;Fighting Force (Europe) (En,Fr,De) (Demo);
SLES_035.82;Chi Vuol Essere Miliardario (Italy);
SLES_036.66;FIFA Football 2002 (Europe) (En,De,Es,Nl,Sv);
SLES_017.67;Player Manager Novanta Nove (Italy);
SLUS_011.42;Strider (USA);
SLUS_011.63;Strider 2 (USA);
SLUS_010.01;Fatal Fury - Wild Ambition (USA);
SLUS_011.05;Street Fighter EX2 Plus (USA);
SLUS_002.92;Suikoden (USA);
SLUS_010.59;Marvel vs. Capcom - Clash of Super Heroes (USA);
SCED_026.42;Euro Demo 68 (Europe, Australia);
"SLUS_014.46
SLUS_014.46GH";Dance Dance Revolution Konamix (USA);
"SLES_022.17
SLES_022.17#";Worms Armageddon (Europe);
"SLES_010.42
SLES_010.42#";Actua Golf 3 (Europe);
SCES_008.91;Disney's Action Game featuring Hercules (Europe);
"SLES_019.21
SLES_019.21#";Micro Maniacs (Europe) (En,Fr,De,Es,It);
SLES_028.26;Mille Miglia (Europe) (En,Fr,De,Es,It);
SLES_040.57;Miracle Space Race (Europe);
SLES_016.58;Shaolin (Europe);
SCES_017.63;Speed Freaks (Europe);
"SLES_037.04
SLES_037.04_GER";Nickelodeon SpongeBob SquarePants - SuperSponge (Europe);
SLES_031.17;F1 Championship Season 2000 (Europe) (En,Fr,De,Nl);
"SLES_039.49
SLES_039.49#";Yu-Gi-Oh! Forbidden Memories (Germany);
SLES_027.91;Gauntlet Legends (Europe);
SLES_013.50;Martian Gothic - Unification (Europe) (En,Fr,Es,It);
SCED_034.51;Euro Demo 74 (Europe);
SCED_034.54;Euro Demo 77 (Europe);
SLES_009.39;Street Fighter EX Plus Alpha (Europe);
SLES_022.23;Grudge Warriors (Europe) (En,Fr,De,Es,It);
SLUS_004.87;Test Drive 4 (USA);
SLUS_009.20;Fear Effect (USA) (Disc 1);
SLUS_010.56;Fear Effect (USA) (Disc 2);
SLUS_010.57;Fear Effect (USA) (Disc 3);
SLUS_010.58;Fear Effect (USA) (Disc 4);
"SLES_033.89
SLES_033.89/COLL";Grand Theft Auto - London 1969 (Europe) (En,Fr,De,It);
SLES_026.05;Colin McRae Rally 2.0 (Europe) (En,Fr,De,Es,It);
SLES_031.05;Action Bass (Europe);
SLES_000.14;Actua Soccer (Europe) (En,Fr);
SLES_000.21;Actua Soccer 2 (Europe) (En,Fr);
SLES_001.89;Adidas Power Soccer (Europe) (En,Fr,De,Es,It);
SLES_000.14;Actua Soccer (Europe) (En,Fr) (Rev 1);
SCES_121.51;Cold Blood (Germany) (Disc 2);
SLES_026.97;Pool Academy (Europe) (En,Fr,De);
SCES_019.18;G-Police - Weapons of Justice (Germany);
SLES_029.98;Martian Gothic - Unification (Germany);
SCES_034.23;Formula One 2001 (Europe) (Fr,De);
SCUS_942.29;Turbo Prop Racing (USA);
"SLES_014.04#2
SLES_014.04/COLL.";Grand Theft Auto 2 (Europe) (En,Fr,De,Es,It);
"SLES_000.32
SLES_000.32#2
SLES_000.32/COLL.";Grand Theft Auto (Europe) (En,Fr,De,It) (EDC);
SLES_020.92;Asterix & Obelix Take on Caesar (Europe) (Fr,De,Nl);
SLES_025.64;Bundesliga 2000 - Der Fussball-Manager (Germany);
SLES_024.26;Railroad Tycoon II (Europe) (En,Fr,De);
SLES_000.72;Theme Park (Europe) (En,Fr,De,Es,Sv);
SLES_037.40;All Star Racing (Europe);
SLES_028.08;Beach Volleyball (Europe) (En,Fr,De,Es,It);
SLES_036.59;Newcomer - Be a Popstar (Germany);
SLES_037.02#;Nickelodeon Rocket Power - Team Rocket Rescue (Europe);
SLES_032.34;Mission, The (Europe) (En,Fr,De,Es,It,Nl,Pt);
"SLES_025.34
SLES_025.34#";Vanishing Point (Europe) (En,Fr,De,Es);
SLES_029.33;Incredible Crisis (Europe) (En,Fr,De,Es,It);
SLES_025.79;UEFA Champions League - Season 1999-2000 (Germany);
"SLUS_010.66
SLUS_010.66GH";Tony Hawk's Pro Skater 2 (USA);
"SLUS_014.19
SLUS_014.19GH";Tony Hawk's Pro Skater 3 (USA);
